tranche,scenario,pnl_unhedged,pnl_hedged,residual_pnl
5Y|7-10,PC1_up_1sigma,-0.0032028542435175553,0.00010073695223940552,0.00010073695223940552
5Y|7-10,PC1_up_PC2_up,-0.006521035670736574,-0.005549975710685088,-0.005549975710685088
5Y|7-10,PC1_up_PC3_up,-0.012199773965532656,-0.0022279290100546256,-0.0022279290100546256
5Y|7-10,PC2_dn_1sigma,0.0033181814272190183,0.0056507126629244935,0.0056507126629244935
5Y|7-10,PC2_up_1sigma,-0.0033181814272190183,-0.0056507126629244935,-0.0056507126629244935
5Y|7-10,PC2_up_PC3_up,-0.01231510114923412,-0.007979378625218525,-0.007979378625218525
5Y|7-10,PC3_dn_1sigma,0.008996919722015101,0.0023286659622940306,0.0023286659622940306
5Y|7-10,PC3_up_1sigma,-0.008996919722015101,-0.0023286659622940306,-0.0023286659622940306
7Y|0-3,PC1_dn_1sigma,0.03720275533883849,0.00017853704991641767,0.00017853704991641767
7Y|0-3,PC1_dn_PC2_dn,0.00910242079720638,-3.747117353578369e-05,-3.747117353578369e-05
7Y|0-3,PC1_up_1sigma,-0.03720275533883849,-0.00017853704991641767,-0.00017853704991641767
7Y|0-3,PC1_up_PC2_up,-0.00910242079720638,3.747117353578369e-05,3.747117353578369e-05
7Y|0-3,PC1_up_PC3_up,-0.02836250896583555,-0.00020187964100464723,-0.00020187964100464723
7Y|0-3,PC2_dn_1sigma,-0.02810033454163211,-0.00021600822345220136,-0.00021600822345220136
7Y|0-3,PC2_up_1sigma,0.02810033454163211,0.00021600822345220136,0.00021600822345220136
7Y|0-3,PC2_up_PC3_up,0.03694058091463505,0.0001926656323639822,0.0001926656323639822
7Y|0-3,PC3_dn_1sigma,-0.008840246373002942,2.334259108822609e-05,2.334259108822609e-05
7Y|0-3,PC3_up_1sigma,0.008840246373002942,-2.334259108822609e-05,-2.334259108822609e-05
7Y|10-15,PC1_dn_1sigma,0.023494456890186866,-0.00070870306065186,-0.00070870306065186
7Y|10-15,PC1_dn_PC2_dn,-0.004396104758943479,-0.0010352186320737775,-0.0010352186320737775
7Y|10-15,PC1_up_1sigma,-0.023494456890186866,0.00070870306065186,0.00070870306065186
7Y|10-15,PC1_up_PC2_up,0.004396104758943479,0.0010352186320737775,0.0010352186320737775
7Y|10-15,PC1_up_PC3_up,-0.0031830611575774095,0.0009567072185843618,0.0009567072185843618
